;Grid_Code;population_total_units;al_10_under;al_10_19;al_20_29;al_30_39;al_40_49;al_50_59;al_60_69;al_70_79;al_80_over;alk_18_under;alk_18_29;alk_30_49;alk_50_64;alk_65_over;fam_single;fam_married;fam_widowed;fam_divorced;fam_civil_partner;fam_civil_partner_deceased;fam_civil_partner_dissolved;fam_unknown;geb_germany;geb_eu27;geb_other_europe;geb_other_world;geb_other;ght_male;ght_female;re_roman_catholic;re_protestant;re_other;sg_germany;sg_eu27;sg_other_europe;sg_other_world;sg_other;sh_germany;sh_bosnia;sh_greece;sh_italy;sh_kazakhstan;sh_croatia;sh_netherlands;sh_austria;sh_poland;sh_romania;sh_russia;sh_turkey;sh_ukraine;sh_other;sk_germany;sk_abroad;sz_one;sz_mult_german_foreign;sz_mult_foreign_only;sz_unknown
13274;100mN30015E42201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13275;100mN30015E42202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13276;100mN30015E42203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13277;100mN30015E42204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13278;100mN30015E42205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13279;100mN30015E42206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13280;100mN30015E42207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13281;100mN30015E42208;9;0;0;0;0;3;3;3;0;0;0;0;3;3;4;3;6;0;0;0;0;0;0;5;3;0;0;0;5;4;5;0;4;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0
13282;100mN30015E42209;17;0;4;0;0;3;5;3;0;0;3;3;3;7;3;8;7;3;0;0;0;0;0;15;0;0;0;0;11;6;5;9;3;16;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;17;0;0;0
13283;100mN30015E42210;51;4;4;3;9;13;7;8;3;0;7;4;22;10;8;27;17;0;6;0;0;0;0;43;3;3;4;0;26;25;8;9;34;44;0;3;4;0;44;0;0;0;0;0;0;0;0;0;0;0;0;5;44;7;51;0;0;0
13284;100mN30015E42211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13285;100mN30015E42212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13286;100mN30015E42213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13287;100mN30015E42214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13288;100mN30015E42215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13289;100mN30015E42216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13290;100mN30015E42217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13291;100mN30015E42218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13292;100mN30015E42219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13293;100mN30015E42220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13294;100mN30015E42221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13295;100mN30015E42222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13296;100mN30015E42223;71;6;5;11;7;16;9;6;6;5;8;14;23;12;14;26;34;6;5;0;0;0;0;52;5;7;6;0;40;31;7;19;45;49;7;11;4;0;49;0;3;0;0;0;0;0;3;0;0;10;0;5;49;22;63;8;0;0
13297;100mN30015E42224;133;13;11;10;22;26;9;15;16;11;21;13;48;14;37;44;68;7;14;0;0;0;0;85;6;19;22;0;63;70;21;19;93;92;3;24;14;0;92;0;0;3;0;0;0;0;0;0;0;23;0;15;92;41;125;7;0;0
13298;100mN30015E42225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13299;100mN30015E42226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13300;100mN30015E42227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13301;100mN30015E42228;92;0;0;33;41;15;3;0;0;0;0;33;56;3;0;63;20;0;7;3;0;0;0;62;17;3;10;0;40;52;21;20;51;72;14;0;5;0;72;0;3;0;0;0;0;3;3;0;0;0;0;10;72;20;92;0;0;0
13302;100mN30015E42229;89;5;0;30;27;23;0;3;0;0;5;30;50;3;3;71;12;0;6;0;0;0;0;73;5;5;6;0;53;36;28;14;47;78;4;4;3;0;78;0;0;3;0;0;0;0;0;0;0;0;0;6;78;11;85;3;0;0
13303;100mN30015E42230;218;18;0;53;107;28;6;4;3;0;18;53;135;8;4;141;72;0;5;0;0;0;0;158;18;10;29;3;118;100;41;47;130;176;13;8;21;0;176;0;0;0;0;3;0;0;0;0;0;3;0;29;176;42;206;12;0;0
13304;100mN30015E42231;253;20;8;54;100;46;17;6;3;0;27;55;146;22;3;166;74;3;9;3;0;0;0;173;25;13;38;4;140;113;37;33;183;187;29;14;23;0;187;0;3;7;0;0;3;3;0;3;0;4;3;42;187;66;234;15;4;0
13305;100mN30015E42232;89;3;3;14;36;19;7;7;0;0;4;15;55;12;3;50;21;3;16;0;0;0;0;57;13;10;9;0;49;40;20;14;55;66;12;6;5;0;66;0;0;3;0;0;0;0;4;0;0;0;0;12;66;23;81;8;0;0
13306;100mN30015E42233;140;14;0;26;71;22;6;0;0;0;14;26;93;6;0;85;47;0;8;0;0;0;0;115;14;4;7;0;76;64;31;37;72;120;12;4;4;0;120;0;0;0;0;0;0;0;3;0;3;0;0;12;120;20;135;5;0;0
13307;100mN30015E42234;281;41;14;58;78;53;23;8;5;0;50;63;131;28;9;151;109;3;19;0;0;0;0;167;27;44;37;6;143;138;41;29;211;212;19;33;17;0;212;3;0;0;0;3;0;3;0;3;7;3;0;48;212;69;240;36;5;0
13308;100mN30015E42235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13309;100mN30015E42236;137;7;3;30;22;13;20;26;10;7;8;31;35;33;30;58;43;11;25;0;0;0;0;65;18;8;44;3;71;66;27;17;93;75;21;7;34;0;75;0;8;3;0;4;0;0;3;0;0;0;0;40;75;62;125;12;0;0
13310;100mN30015E42237;134;8;7;31;36;20;11;12;9;0;14;32;56;19;13;76;50;0;7;0;0;0;0;84;13;12;24;0;68;66;32;25;77;90;11;16;17;0;90;0;0;3;0;10;0;0;0;0;0;5;0;23;90;44;128;6;0;0
13311;100mN30015E42238;164;23;4;41;38;21;15;16;4;3;26;42;59;24;13;95;51;5;13;0;0;0;0;102;15;19;28;0;82;82;27;26;111;105;14;23;22;0;105;3;3;3;0;3;0;3;3;0;3;9;0;30;105;59;148;16;0;0
13312;100mN30015E42239;236;28;14;40;39;31;22;35;19;8;40;42;70;43;41;96;114;8;18;0;0;0;0;136;29;36;34;0;113;123;44;26;166;143;31;44;18;0;143;0;14;10;0;7;0;3;0;0;0;29;0;28;143;93;205;31;0;0
13313;100mN30015E42240;167;8;8;36;49;18;22;9;9;8;14;38;67;24;24;107;36;7;16;0;0;0;0;122;18;6;21;0;74;93;44;37;86;125;21;6;15;0;125;0;3;10;0;3;0;0;0;0;0;3;0;25;125;42;156;11;0;0
13314;100mN30015E42241;297;13;17;64;81;39;34;23;17;9;26;68;120;48;35;184;77;5;29;0;0;0;0;226;35;19;15;3;141;156;88;72;137;241;31;17;8;0;241;0;3;9;0;7;0;3;6;0;0;3;3;20;241;56;284;13;0;0
13315;100mN30015E42242;294;15;11;58;63;51;41;33;11;11;25;59;114;56;40;172;86;8;28;0;0;0;0;217;40;12;21;4;143;151;78;82;134;241;35;8;10;0;241;3;3;6;0;3;0;4;0;0;0;3;0;34;241;53;276;17;0;0
13316;100mN30015E42243;301;24;17;64;69;51;38;23;12;3;37;68;120;52;24;183;68;8;34;8;0;0;0;205;21;33;40;3;134;167;64;53;184;229;18;27;26;0;229;3;4;4;0;3;0;3;3;0;0;15;0;37;229;72;270;30;0;0
13317;100mN30015E42244;38;3;3;8;13;0;3;0;4;3;3;10;14;4;7;22;12;0;3;0;0;0;0;25;4;5;4;0;16;22;7;11;20;28;3;4;4;0;28;0;0;0;0;0;0;0;0;0;0;3;0;6;28;10;35;3;0;0
13318;100mN30015E42245;58;0;3;53;0;0;0;0;0;0;0;56;0;0;0;57;0;0;0;0;0;0;0;41;3;3;9;3;28;30;14;16;28;48;3;3;6;0;48;0;0;0;0;0;0;0;0;0;0;0;0;8;48;10;58;0;0;0
13319;100mN30015E42246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13320;100mN30015E42247;33;3;4;5;5;6;4;4;3;0;5;6;11;7;4;13;20;0;0;0;0;0;0;25;3;3;3;0;15;18;6;15;12;29;3;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;3;29;4;29;4;0;0
13321;100mN30015E42248;91;0;3;44;19;10;3;3;8;0;3;44;29;4;11;66;17;3;5;0;0;0;0;60;10;4;14;3;45;46;22;17;52;74;9;3;6;0;74;0;0;3;0;0;0;0;0;3;0;0;0;12;74;17;89;3;0;0
13322;100mN30015E42249;220;22;8;30;44;44;28;26;11;7;29;31;88;47;25;109;87;7;17;0;0;0;0;152;35;12;20;0;106;114;62;40;118;160;37;11;12;0;160;0;0;8;0;3;0;0;5;0;3;0;0;42;160;60;208;12;0;0
13323;100mN30015E42250;128;13;5;17;32;28;7;11;9;6;17;18;60;13;20;61;50;4;13;0;0;0;0;82;20;7;19;0;63;65;20;26;82;87;23;7;11;0;87;0;3;12;0;0;0;0;0;4;0;4;0;17;87;41;122;5;0;0
13324;100mN30015E42251;133;9;3;18;24;31;20;16;8;4;12;18;55;24;24;64;48;7;14;0;0;0;0;86;19;6;20;3;72;61;29;21;83;105;17;3;8;0;105;0;4;3;0;0;0;0;0;0;0;0;0;19;105;28;122;11;0;0
13325;100mN30015E42252;43;0;0;3;11;11;3;8;3;4;0;3;22;9;9;21;13;0;6;3;0;0;0;32;8;0;3;0;20;23;8;10;25;36;6;0;0;0;36;0;0;0;0;0;0;3;0;0;0;0;0;5;36;7;43;0;0;0
13326;100mN30015E42253;19;3;3;5;3;3;0;3;0;0;4;5;6;3;0;11;5;0;3;0;0;0;0;15;3;0;0;0;8;11;3;5;12;15;4;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;4;15;4;18;0;0;0
13327;100mN30015E42254;23;4;0;0;9;4;0;3;3;0;5;0;13;0;5;11;9;0;3;0;0;0;0;21;0;0;0;0;11;12;3;5;15;21;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;3;21;3;22;0;0;0
13328;100mN30015E42255;71;6;3;11;13;14;10;6;5;4;6;13;27;14;11;27;33;5;6;0;0;0;0;47;11;3;10;0;37;34;15;10;46;53;7;4;7;0;53;0;0;0;0;0;0;0;0;0;0;0;0;13;53;18;64;6;0;0
13329;100mN30015E42256;147;11;3;26;52;16;10;22;6;0;13;27;68;22;17;80;53;0;9;4;0;0;0;101;26;3;15;3;78;69;44;34;69;117;21;0;8;0;117;0;0;5;0;0;0;3;3;0;0;0;0;17;117;30;140;7;0;0
13330;100mN30015E42257;170;15;11;34;46;19;16;15;7;7;26;34;65;21;24;91;61;5;13;0;0;0;0;114;30;12;14;0;79;91;51;29;90;123;30;6;11;0;123;0;7;3;0;0;0;4;6;0;0;0;0;25;123;47;159;8;3;0
13331;100mN30015E42258;20;0;0;7;3;0;3;3;3;0;0;8;4;4;4;11;6;0;3;0;0;0;0;19;0;0;0;0;10;10;4;5;11;20;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;18;3;0;0
13332;100mN30015E42259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13333;100mN30015E42260;80;3;4;10;18;14;11;9;6;5;5;12;32;15;16;41;28;4;7;0;0;0;0;71;4;3;3;0;48;32;20;28;32;67;4;5;4;0;67;3;0;0;0;0;3;0;0;0;0;3;0;5;67;13;78;3;0;0
13334;100mN30015E42261;151;10;8;25;28;17;15;24;15;9;16;27;45;31;32;84;47;6;14;0;0;0;0;85;33;11;19;3;69;82;39;25;87;104;23;11;13;0;104;0;3;3;6;5;0;0;4;3;0;0;0;21;104;47;137;12;0;0
13335;100mN30015E42262;25;4;0;0;7;0;0;7;4;0;4;0;7;5;8;8;14;3;0;0;0;0;0;21;0;3;0;0;12;13;6;8;11;21;0;4;0;0;21;0;0;0;0;3;0;0;0;0;0;0;0;0;21;4;24;0;0;0
13336;100mN30015E42263;64;9;0;5;12;12;4;8;11;3;9;5;24;9;17;28;21;6;9;0;0;0;0;44;6;5;8;0;27;37;11;15;38;53;5;0;5;0;53;0;0;0;0;0;0;0;0;0;0;0;0;10;53;11;58;5;0;0
13337;100mN30015E42264;122;9;11;24;22;21;8;13;9;5;19;25;43;18;17;62;46;3;11;0;0;0;0;81;23;3;15;0;70;52;26;20;76;84;26;3;9;0;84;0;3;5;0;0;0;3;7;0;0;3;0;18;84;38;119;0;3;0
13338;100mN30015E42265;47;3;6;5;8;11;5;4;6;0;7;6;19;6;9;23;17;3;3;3;0;0;0;34;3;0;10;0;23;24;0;7;40;42;3;0;3;0;42;0;0;0;0;0;0;0;0;0;0;0;0;3;42;5;43;4;0;0
13339;100mN30015E42266;65;3;5;7;20;14;8;7;3;0;6;8;34;11;6;30;30;4;0;0;0;0;0;26;4;30;4;0;47;18;7;11;47;30;3;30;3;0;30;0;0;0;0;0;0;0;0;0;22;0;0;6;30;35;63;3;0;0
13340;100mN30015E42267;19;3;0;3;3;0;4;3;4;0;3;3;3;4;7;6;12;0;0;0;0;0;0;11;3;3;4;0;12;7;3;0;16;11;4;3;0;0;11;0;0;4;0;0;0;0;0;0;0;3;0;0;11;8;17;3;0;0
13341;100mN30015E42268;70;0;0;21;17;13;7;4;7;0;0;21;30;9;9;43;14;0;12;0;0;0;0;37;9;5;17;3;48;22;11;12;47;46;9;3;12;0;46;0;0;0;0;0;0;0;0;3;0;0;0;17;46;24;67;3;0;0
13342;100mN30015E42269;98;8;5;20;21;11;8;10;8;7;12;21;32;15;18;57;26;5;6;4;0;0;0;61;12;8;15;3;53;45;22;21;55;75;8;10;5;0;75;0;0;0;0;0;0;0;3;0;0;3;0;15;75;23;87;11;0;0
13343;100mN30015E42270;93;3;7;30;16;18;10;5;3;0;7;33;34;13;6;70;10;3;11;0;0;0;0;53;11;8;21;0;56;37;25;15;53;68;10;3;12;0;68;0;0;0;0;0;0;0;3;0;0;0;0;18;68;25;82;11;0;0
13344;100mN30015E42271;40;0;0;5;13;6;3;4;0;8;0;5;19;5;10;16;19;3;3;0;0;0;0;23;5;5;7;0;20;20;6;10;24;25;5;6;4;0;25;0;3;0;0;0;0;0;0;0;0;5;0;6;25;15;38;3;0;0
13345;100mN30015E42272;10;0;0;0;0;3;3;3;0;3;0;0;3;5;3;3;6;0;3;0;0;0;0;9;0;0;0;0;4;6;0;4;5;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;10;0;0;0
13346;100mN30015E42273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13347;100mN30015E42274;31;0;3;0;11;3;8;0;3;0;3;3;13;9;4;20;8;0;3;0;0;0;0;23;8;0;0;0;21;10;10;7;14;19;11;0;0;0;19;0;0;6;0;0;0;0;0;0;0;0;0;3;19;12;29;0;3;0
13348;100mN30015E42275;236;21;6;38;52;42;24;20;22;11;25;40;94;33;44;121;83;12;20;0;0;0;0;170;30;14;17;5;118;118;57;53;126;179;25;19;13;0;179;0;0;9;0;8;3;3;0;0;3;5;0;28;179;57;223;13;0;0
13349;100mN30015E42276;309;21;10;53;71;58;39;25;21;11;28;56;129;50;46;180;89;11;27;3;0;0;0;234;32;20;20;3;139;170;78;57;174;256;22;20;11;0;256;3;0;5;0;0;0;3;3;0;0;8;0;28;256;53;291;17;0;0
13350;100mN30015E42277;213;11;7;28;53;50;24;16;21;3;16;30;103;30;34;117;59;4;28;4;0;0;0;162;15;20;16;0;113;100;61;38;114;172;15;14;12;0;172;3;3;3;0;3;0;0;6;0;0;0;0;25;172;41;201;9;3;0
13351;100mN30015E42278;210;15;5;37;45;41;37;17;9;4;18;39;86;43;24;110;67;7;26;0;0;0;0;124;34;22;26;4;116;94;57;34;119;135;32;25;18;0;135;7;3;0;0;7;0;0;17;5;0;4;0;30;135;75;200;9;0;0
13352;100mN30015E42279;384;3;0;3;7;4;6;6;45;309;4;3;11;7;359;62;68;227;27;0;0;0;0;342;21;5;4;12;78;306;88;192;104;374;3;3;4;0;374;0;0;0;0;0;0;0;0;0;0;0;0;6;374;10;378;5;0;0
13353;100mN30015E42280;80;11;5;8;30;17;4;5;0;0;15;9;47;7;3;49;28;0;3;0;0;0;0;63;5;6;6;0;38;42;14;15;51;68;4;7;0;0;68;3;0;0;0;0;0;0;0;0;3;0;3;3;68;12;76;4;0;0
13354;100mN30015E42281;143;6;9;38;27;21;20;11;7;4;12;41;48;25;17;80;45;5;12;0;0;0;0;85;20;16;20;0;74;69;36;21;86;97;17;13;16;0;97;0;3;7;0;0;0;0;0;3;3;3;0;27;97;46;131;12;0;0
13355;100mN30015E42282;331;25;32;43;45;59;52;35;28;12;50;50;104;70;57;134;136;19;41;0;0;0;0;167;40;66;52;6;152;179;69;39;223;247;31;43;10;0;247;3;3;9;0;4;0;0;7;0;3;19;6;31;247;84;261;70;0;0
13356;100mN30015E42283;164;15;16;23;24;27;21;17;12;9;26;28;51;31;28;68;67;16;13;0;0;0;0;100;26;24;11;3;79;85;53;25;86;115;20;25;4;0;115;0;0;9;0;5;0;3;7;0;0;16;0;8;115;49;143;20;0;0
13357;100mN30015E42284;66;3;4;3;11;21;7;3;9;5;4;6;32;7;17;25;35;3;3;0;0;0;0;56;9;0;0;0;33;33;16;13;37;61;5;0;0;0;61;0;3;0;0;0;0;0;0;0;0;0;0;0;61;5;62;4;0;0
13358;100mN30015E42285;39;4;0;7;6;9;7;0;3;0;4;8;15;7;5;21;13;3;3;0;0;0;0;26;7;0;4;0;16;23;11;6;22;27;7;0;5;0;27;0;0;0;0;0;0;0;3;0;0;0;0;8;27;12;36;3;0;0
13359;100mN30015E42286;210;19;7;27;49;51;22;18;12;5;25;28;100;30;27;115;61;12;20;3;0;0;0;149;21;24;14;3;99;111;46;38;126;162;14;24;10;0;162;0;0;0;0;7;0;3;4;0;0;5;0;27;162;48;198;12;0;0
13360;100mN30015E42287;176;20;6;33;37;26;15;22;13;4;24;35;63;29;25;99;60;3;12;3;0;0;0;127;15;15;16;3;87;89;34;38;104;138;11;17;10;0;138;4;5;0;0;4;0;0;3;3;0;4;4;13;138;38;165;11;0;0
13361;100mN30015E42288;82;12;0;9;29;12;14;4;0;0;13;9;41;17;3;47;26;3;5;3;0;0;0;74;3;3;3;0;41;41;17;16;49;77;0;0;3;0;77;0;0;0;0;0;0;0;0;0;0;0;0;5;77;5;79;3;0;0
13362;100mN30015E42289;92;9;5;12;8;16;17;11;12;3;12;14;24;24;18;34;40;5;13;0;0;0;0;67;8;4;13;0;45;47;32;16;44;69;11;7;5;0;69;0;7;3;0;0;0;0;0;0;0;4;0;7;69;23;82;9;0;0
13363;100mN30015E42290;229;14;9;28;31;39;26;29;30;23;21;30;70;37;71;85;105;16;23;0;0;0;0;173;13;27;13;3;96;133;52;51;126;189;3;29;8;0;189;3;0;0;0;9;0;0;0;0;0;9;5;15;189;40;211;18;0;0
13364;100mN30015E42291;109;8;4;6;20;15;24;14;8;10;12;6;35;34;22;42;50;10;3;4;0;0;0;94;4;9;3;0;61;48;27;27;55;94;4;10;0;0;94;0;0;0;0;8;0;0;0;0;0;0;0;7;94;15;105;4;0;0
13365;100mN30015E42292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13366;100mN30015E42293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13367;100mN30015E42294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13368;100mN30015E42295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13369;100mN30015E42296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13370;100mN30015E42297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13371;100mN30015E42298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13372;100mN30015E42299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13373;100mN30015E42300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13374;100mN30015E42301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13375;100mN30015E42302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13376;100mN30015E42303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13377;100mN30015E42304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13378;100mN30015E42305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13379;100mN30015E42306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
