;Grid_Code;families_total_units;famk_couple_wout_child;famk_couple_1_child_less_18;famk_couple_children_more_18;famk_reg_partner_wout_child;famk_reg_partner_1_child_less_18;famk_reg_partner_children_more_18;famk_nonmarital_wout_child;famk_nonmarital_1_child_less_18;famk_nonmarital_children_more_18;famk_fathers_1_child_less_18;famk_fathers_children_more_18;famk_mothers_1_child_less_18;famk_mothers_children_more_18;famk_wout_child;famk_with_child;famk_single_parent;famk_couple;famk_reg_partner;famk_nonmarital;famk_fathers;famk_mothers;famgr_2_pers;famgr_3_pers;famgr_4_pers;famgr_5_pers;famgr_6_more;fams_seniors_only;fams_seniors_young;fams_wout_seniors
9436;100mN29994E42310;10;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;3;0;7
9437;100mN29994E42311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9438;100mN29995E42119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9439;100mN29995E42120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9440;100mN29995E42121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9441;100mN29995E42122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9442;100mN29995E42123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9443;100mN29995E42124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9444;100mN29995E42125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9445;100mN29995E42126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9446;100mN29995E42127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9447;100mN29995E42128;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3
9448;100mN29995E42129;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;3;0
9449;100mN29995E42130;24;8;8;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;3;0;0;5;18
9450;100mN29995E42131;38;16;5;6;0;0;0;3;6;0;0;0;3;0;0;0;0;0;0;0;0;0;20;11;4;0;3;3;9;26
9451;100mN29995E42132;40;12;12;3;0;0;0;0;3;0;0;0;6;5;0;0;0;0;0;0;0;0;21;6;5;7;0;4;3;33
9452;100mN29995E42133;26;5;10;0;0;0;0;4;3;0;0;0;3;0;0;0;0;0;0;0;0;0;12;8;4;3;0;3;0;22
9453;100mN29995E42134;28;10;8;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;14;8;3;3;3;5;5;18
9454;100mN29995E42135;20;9;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;4;0;0;5;4;11
9455;100mN29995E42136;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;4
9456;100mN29995E42137;22;4;4;4;0;0;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;14;0;7;0;0;3;0;18
9457;100mN29995E42138;13;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;4;0;0;0;3;10
9458;100mN29995E42139;12;6;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;6;0;5
9459;100mN29995E42140;8;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;3;0;6
9460;100mN29995E42141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9461;100mN29995E42142;13;4;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;3;0;0;4;3;6
9462;100mN29995E42143;12;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;3;3;8
9463;100mN29995E42144;16;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;4;0;0;5;6;5
9464;100mN29995E42145;13;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;3;0;0;0;3;10
9465;100mN29995E42146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9466;100mN29995E42147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9467;100mN29995E42148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9468;100mN29995E42149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9469;100mN29995E42150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9470;100mN29995E42151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9471;100mN29995E42152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9472;100mN29995E42153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9473;100mN29995E42154;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
9474;100mN29995E42155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9475;100mN29995E42156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9476;100mN29995E42157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9477;100mN29995E42158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9478;100mN29995E42159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9479;100mN29995E42160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9480;100mN29995E42161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9481;100mN29995E42162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9482;100mN29995E42163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9483;100mN29995E42164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9484;100mN29995E42165;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3
9485;100mN29995E42166;47;11;15;5;0;0;0;5;3;0;0;0;4;3;0;0;0;0;0;0;0;0;23;14;9;0;0;3;5;40
9486;100mN29995E42167;29;7;9;4;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;14;6;5;3;3;0;5;24
9487;100mN29995E42168;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3
9488;100mN29995E42169;24;9;4;3;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;12;7;3;0;0;0;3;20
9489;100mN29995E42170;40;12;7;3;0;0;0;4;4;0;0;3;4;3;0;0;0;0;0;0;0;0;24;9;5;3;0;0;5;34
9490;100mN29995E42171;16;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;4;0;0;0;3;14
9491;100mN29995E42172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9492;100mN29995E42173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9493;100mN29995E42174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9494;100mN29995E42175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9495;100mN29995E42176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9496;100mN29995E42177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9497;100mN29995E42178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9498;100mN29995E42179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9499;100mN29995E42180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9500;100mN29995E42181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9501;100mN29995E42182;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9502;100mN29995E42183;48;14;8;10;0;0;0;10;0;0;0;0;3;3;0;0;0;0;0;0;0;0;28;12;5;3;0;3;5;41
9503;100mN29995E42184;26;10;3;3;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;18;5;0;3;0;0;5;21
9504;100mN29995E42185;20;7;4;0;0;0;0;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;15;0;4;0;0;3;6;12
9505;100mN29995E42186;37;13;4;3;0;0;0;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;26;6;4;0;0;5;3;29
9506;100mN29995E42187;51;12;14;3;0;0;0;10;3;0;0;0;4;4;0;0;0;0;0;0;0;0;29;18;3;3;0;0;6;44
9507;100mN29995E42188;53;25;14;3;0;0;0;0;3;0;0;3;6;0;0;0;0;0;0;0;0;0;31;7;11;0;3;6;5;42
9508;100mN29995E42189;30;9;8;0;0;0;0;3;0;0;0;0;6;3;0;0;0;0;0;0;0;0;17;10;3;0;0;0;3;27
9509;100mN29995E42190;20;5;3;3;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;12;7;0;0;0;0;3;16
9510;100mN29995E42191;9;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;3;0;0;0;0;8
9511;100mN29995E42192;38;13;10;4;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;20;12;5;0;0;7;6;25
9512;100mN29995E42193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9513;100mN29995E42194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9514;100mN29995E42195;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9515;100mN29995E42196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9516;100mN29995E42197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9517;100mN29995E42198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9518;100mN29995E42199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9519;100mN29995E42200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9520;100mN29995E42201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9521;100mN29995E42202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9522;100mN29995E42203;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;6
9523;100mN29995E42204;16;7;3;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;12;0;3;0;0;4;3;9
9524;100mN29995E42205;20;7;6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;5;0;0;0;5;14
9525;100mN29995E42206;9;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;0;0;0;3;6
9526;100mN29995E42207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9527;100mN29995E42208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9528;100mN29995E42209;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9529;100mN29995E42210;68;14;30;8;0;0;0;3;3;0;0;0;10;3;0;0;0;0;0;0;0;0;23;26;13;6;0;0;8;59
9530;100mN29995E42211;34;11;12;4;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;10;0;0;3;4;28
9531;100mN29995E42212;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;3;0;9
9532;100mN29995E42213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9533;100mN29995E42214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9534;100mN29995E42215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9535;100mN29995E42216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9536;100mN29995E42217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9537;100mN29995E42218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9538;100mN29995E42219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9539;100mN29995E42220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9540;100mN29995E42221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9541;100mN29995E42222;56;18;15;3;0;0;0;6;0;0;0;3;6;5;0;0;0;0;0;0;0;0;31;13;9;3;0;3;7;46
9542;100mN29995E42223;38;16;7;0;0;0;0;5;3;0;0;0;6;0;0;0;0;0;0;0;0;0;25;6;5;3;0;4;3;31
9543;100mN29995E42224;37;7;17;0;0;0;0;4;4;0;0;0;3;0;0;0;0;0;0;0;0;0;13;10;13;0;0;0;0;35
9544;100mN29995E42225;27;11;9;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;16;5;6;0;0;0;4;23
9545;100mN29995E42226;19;4;10;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;3;6;3;3;0;0;18
9546;100mN29995E42227;63;23;12;11;0;0;0;3;4;0;0;0;5;4;0;0;0;0;0;0;0;0;30;18;9;4;0;6;11;46
9547;100mN29995E42228;14;6;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;0;5;9
9548;100mN29995E42229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9549;100mN29995E42230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9550;100mN29995E42231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9551;100mN29995E42232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9552;100mN29995E42233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9553;100mN29995E42234;74;17;26;7;0;0;0;9;0;0;0;0;8;5;0;0;0;0;0;0;0;0;36;11;12;8;7;0;9;64
9554;100mN29995E42235;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;5
9555;100mN29995E42236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9556;100mN29995E42237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9557;100mN29995E42238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9558;100mN29995E42239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9559;100mN29995E42240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9560;100mN29995E42241;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;5
9561;100mN29995E42242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9562;100mN29995E42243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9563;100mN29995E42244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9564;100mN29995E42245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9565;100mN29995E42246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9566;100mN29995E42247;15;5;5;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;8;6;0;0;0;0;0;15
9567;100mN29995E42248;24;5;3;5;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;15;7;3;0;0;0;4;20
9568;100mN29995E42249;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3
9569;100mN29995E42250;36;8;13;0;0;0;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;19;8;7;3;0;3;0;34
9570;100mN29995E42251;44;16;9;3;3;0;0;10;0;0;0;0;0;3;0;0;0;0;0;0;0;0;30;13;0;0;0;0;0;44
9571;100mN29995E42252;54;22;9;0;0;0;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;41;11;3;0;0;0;0;53
9572;100mN29995E42253;13;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;12
9573;100mN29995E42254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9574;100mN29995E42255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9575;100mN29995E42256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9576;100mN29995E42257;9;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;0;0;0;3;7
9577;100mN29995E42258;37;10;14;5;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;11;4;3;0;3;7;28
9578;100mN29995E42259;47;16;13;3;0;0;0;6;5;0;0;0;3;0;0;0;0;0;0;0;0;0;25;11;10;0;0;7;7;33
9579;100mN29995E42260;63;18;14;10;0;0;0;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;35;16;11;0;0;6;8;49
9580;100mN29995E42261;13;3;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;3;0;0;0;3;10
9581;100mN29995E42262;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3
9582;100mN29995E42263;57;6;27;5;0;0;0;7;3;0;0;0;5;0;0;0;0;0;0;0;0;0;19;24;11;3;0;3;6;49
9583;100mN29995E42264;57;26;13;6;3;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;13;7;0;0;8;8;41
9584;100mN29995E42265;53;15;9;4;0;0;0;11;4;0;0;0;4;3;0;0;0;0;0;0;0;0;32;10;9;3;0;3;9;42
9585;100mN29995E42266;45;15;12;3;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;26;9;7;3;0;3;9;33
9586;100mN29995E42267;67;15;18;9;0;0;0;13;3;0;0;3;3;5;0;0;0;0;0;0;0;0;36;21;7;3;0;4;12;51
9587;100mN29995E42268;62;13;15;4;0;0;0;19;3;0;0;0;3;4;0;0;0;0;0;0;0;0;39;18;5;0;0;0;5;56
9588;100mN29995E42269;53;23;12;3;0;0;0;9;0;0;0;0;3;3;0;0;0;0;0;0;0;0;37;9;7;0;0;8;7;38
9589;100mN29995E42270;60;8;16;0;0;0;0;18;8;0;0;0;6;3;0;0;0;0;0;0;0;0;36;19;5;0;0;0;3;58
9590;100mN29995E42271;11;0;5;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;5;0;0;0;0;3;9
9591;100mN29995E42272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9592;100mN29995E42273;30;12;3;0;0;0;0;4;0;3;0;0;3;4;0;0;0;0;0;0;0;0;23;5;3;0;0;3;5;23
9593;100mN29995E42274;33;6;4;4;0;0;0;9;3;0;0;0;5;3;0;0;0;0;0;0;0;0;20;9;4;0;0;0;7;25
9594;100mN29995E42275;28;18;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3;0;0;0;10;3;15
9595;100mN29995E42276;4;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;3
9596;100mN29995E42277;18;3;7;0;0;0;0;5;3;0;0;0;3;0;0;0;0;0;0;0;0;0;8;3;6;0;0;3;3;14
9597;100mN29995E42278;15;3;5;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;3;3;0;0;6;9
9598;100mN29995E42279;12;5;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;11;0;0;0;0;3;0;9
9599;100mN29995E42280;5;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;5
9600;100mN29995E42281;8;3;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;7
9601;100mN29995E42282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9602;100mN29995E42283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9603;100mN29995E42284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9604;100mN29995E42285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9605;100mN29995E42286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9606;100mN29995E42287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9607;100mN29995E42288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9608;100mN29995E42289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9609;100mN29995E42290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9610;100mN29995E42291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9611;100mN29995E42292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9612;100mN29995E42293;30;12;10;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;18;7;5;0;0;4;3;24
9613;100mN29995E42294;25;14;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;16;5;4;0;0;7;3;15
9614;100mN29995E42295;17;6;0;3;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;0;0;3;4;11
9615;100mN29995E42296;16;3;6;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;0;0;0;0;16
9616;100mN29995E42297;29;12;7;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;7;4;0;0;5;5;19
9617;100mN29995E42298;20;12;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;0;0;3;0;17
9618;100mN29995E42299;32;6;14;4;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;12;14;4;3;0;0;0;31
9619;100mN29995E42300;13;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;3;0;10
9620;100mN29995E42301;13;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;3;4;7
9621;100mN29995E42302;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;0;0;0;3;5
9622;100mN29995E42303;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
9623;100mN29995E42304;19;6;4;0;0;0;0;3;0;0;0;3;0;3;0;0;0;0;0;0;0;0;14;3;3;0;0;4;3;13
9624;100mN29995E42305;21;6;6;3;0;0;0;0;3;0;0;3;3;0;0;0;0;0;0;0;0;0;10;6;4;0;0;0;3;18
