;Grid_Code;households_total_units;hhtyp_single;hhtyp_couples_wout_child;hhtyp_couples_with_child;hhtyp_single_parent;hhtyp_multiplepers_wout_nuclear;hhleb_single;hhleb_married_couples;hhleb_registered_partner;hhleb_nonmarital_partner;hhleb_single_mothers;hhleb_single_fathers;hhleb_multipers_wout_nuclear;hhgr_1_pers;hhgr_2_pers;hhgr_3_pers;hhgr_4_pers;hhgr_5_pers;hhgr_6_more;fams_seniors_only;fams_seniors_young;fams_wout_seniors
12831;100mN30012E42334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12832;100mN30012E42335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12833;100mN30012E42336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12834;100mN30013E42142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12835;100mN30013E42143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12836;100mN30013E42144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12837;100mN30013E42145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12838;100mN30013E42146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12839;100mN30013E42147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12840;100mN30013E42148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12841;100mN30013E42149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12842;100mN30013E42150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12843;100mN30013E42151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12844;100mN30013E42152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12845;100mN30013E42153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12846;100mN30013E42154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12847;100mN30013E42155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12848;100mN30013E42156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12849;100mN30013E42157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12850;100mN30013E42158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12851;100mN30013E42159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12852;100mN30013E42160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12853;100mN30013E42161;12;7;0;4;0;0;7;5;0;0;0;0;0;7;0;3;0;0;0;0;0;0
12854;100mN30013E42162;85;41;14;21;7;3;41;28;0;7;5;3;3;41;15;13;13;3;0;0;0;0
12855;100mN30013E42163;57;27;12;7;7;4;27;12;0;7;7;0;4;27;20;6;4;0;0;0;0;0
12856;100mN30013E42164;51;19;10;18;3;0;19;19;0;9;3;0;0;19;12;12;3;3;3;0;0;0
12857;100mN30013E42165;10;4;0;5;0;0;4;6;0;0;0;0;0;4;0;3;0;3;0;0;0;0
12858;100mN30013E42166;39;18;9;9;3;0;18;15;0;3;3;0;0;18;9;7;3;0;0;0;0;0
12859;100mN30013E42167;40;5;9;22;4;0;5;25;0;6;4;0;0;5;10;10;11;3;0;0;0;0
12860;100mN30013E42168;34;7;7;20;0;0;7;25;0;3;0;0;0;7;7;8;9;0;0;0;0;0
12861;100mN30013E42169;17;7;3;8;0;0;7;10;0;0;0;0;0;7;3;3;4;0;0;0;0;0
12862;100mN30013E42170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12863;100mN30013E42171;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12864;100mN30013E42172;14;0;3;7;3;0;0;7;0;3;3;0;0;0;5;4;3;3;0;0;0;0
12865;100mN30013E42173;31;7;3;20;0;0;7;23;0;0;0;0;0;7;3;8;9;3;3;0;0;0
12866;100mN30013E42174;5;0;0;3;0;0;0;4;0;0;0;0;0;0;3;0;0;0;3;0;0;0
12867;100mN30013E42175;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12868;100mN30013E42176;97;41;11;26;13;6;41;33;0;4;11;3;6;41;20;13;14;4;5;0;0;0
12869;100mN30013E42177;103;50;18;26;9;0;50;36;0;8;8;0;0;50;19;14;10;8;3;0;0;0
12870;100mN30013E42178;24;12;6;4;3;0;12;9;0;0;3;0;0;12;7;0;3;0;0;0;0;0
12871;100mN30013E42179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12872;100mN30013E42180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12873;100mN30013E42181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12874;100mN30013E42182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12875;100mN30013E42183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12876;100mN30013E42184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12877;100mN30013E42185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12878;100mN30013E42186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12879;100mN30013E42187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12880;100mN30013E42188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12881;100mN30013E42189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12882;100mN30013E42190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12883;100mN30013E42191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12884;100mN30013E42192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12885;100mN30013E42193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12886;100mN30013E42194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12887;100mN30013E42195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12888;100mN30013E42196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12889;100mN30013E42197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12890;100mN30013E42198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12891;100mN30013E42199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12892;100mN30013E42200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12893;100mN30013E42201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12894;100mN30013E42202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12895;100mN30013E42203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12896;100mN30013E42204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12897;100mN30013E42205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12898;100mN30013E42206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12899;100mN30013E42207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12900;100mN30013E42208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12901;100mN30013E42209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12902;100mN30013E42210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12903;100mN30013E42211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12904;100mN30013E42212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12905;100mN30013E42213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12906;100mN30013E42214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12907;100mN30013E42215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12908;100mN30013E42216;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
12909;100mN30013E42217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12910;100mN30013E42218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12911;100mN30013E42219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12912;100mN30013E42220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12913;100mN30013E42221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12914;100mN30013E42222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12915;100mN30013E42223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12916;100mN30013E42224;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
12917;100mN30013E42225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12918;100mN30013E42226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12919;100mN30013E42227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12920;100mN30013E42228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12921;100mN30013E42229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12922;100mN30013E42230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12923;100mN30013E42231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12924;100mN30013E42232;16;6;7;3;0;0;6;7;0;3;0;0;0;6;6;3;0;0;0;0;0;0
12925;100mN30013E42233;78;45;11;4;16;3;45;10;0;5;14;3;3;45;20;11;3;0;0;0;0;0
12926;100mN30013E42234;100;41;22;18;13;6;41;29;0;11;10;3;6;41;30;13;8;4;4;0;0;0
12927;100mN30013E42235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12928;100mN30013E42236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12929;100mN30013E42237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12930;100mN30013E42238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12931;100mN30013E42239;85;41;16;8;7;13;41;16;0;8;7;0;13;41;29;9;4;0;0;0;0;0
12932;100mN30013E42240;63;27;13;9;0;13;27;14;0;8;0;0;13;27;22;9;3;0;3;0;0;0
12933;100mN30013E42241;197;142;30;14;3;8;142;28;0;16;3;0;8;142;38;11;5;0;0;0;0;0
12934;100mN30013E42242;79;36;20;14;3;7;36;30;0;4;3;0;7;36;26;10;5;3;0;0;0;0
12935;100mN30013E42243;24;13;5;4;0;3;13;5;0;4;0;0;3;13;7;3;3;0;0;0;0;0
12936;100mN30013E42244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12937;100mN30013E42245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12938;100mN30013E42246;14;3;6;3;0;0;3;7;0;3;0;0;0;3;8;0;3;0;0;0;0;0
12939;100mN30013E42247;49;17;11;11;3;7;17;17;0;5;3;0;7;17;21;5;5;0;0;0;0;0
12940;100mN30013E42248;123;62;33;18;0;9;62;37;0;14;0;0;9;62;35;15;6;3;3;0;0;0
12941;100mN30013E42249;108;45;30;21;4;8;45;39;0;12;4;0;8;45;39;13;8;0;3;0;0;0
12942;100mN30013E42250;80;33;25;17;3;3;33;36;0;6;3;0;3;33;25;11;6;4;0;0;0;0
12943;100mN30013E42251;76;56;14;3;3;0;56;11;0;5;3;0;0;56;16;3;0;0;0;0;0;0
12944;100mN30013E42252;29;17;3;5;4;0;17;6;0;3;4;0;0;17;5;3;0;0;0;0;0;0
12945;100mN30013E42253;68;35;13;16;0;3;35;25;0;3;0;0;3;35;14;10;4;4;0;0;0;0
12946;100mN30013E42254;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
12947;100mN30013E42255;17;8;4;3;0;3;8;4;0;3;0;0;3;8;7;0;0;3;0;0;0;0
12948;100mN30013E42256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12949;100mN30013E42257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12950;100mN30013E42258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12951;100mN30013E42259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12952;100mN30013E42260;20;16;0;0;3;0;16;0;0;0;0;0;0;16;4;0;0;0;0;0;0;0
12953;100mN30013E42261;9;3;3;0;0;3;3;4;0;0;0;0;3;3;4;3;0;0;0;0;0;0
12954;100mN30013E42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12955;100mN30013E42263;14;8;3;0;3;3;8;0;0;3;3;0;3;8;5;0;0;0;0;0;0;0
12956;100mN30013E42264;5;4;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
12957;100mN30013E42265;5;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
12958;100mN30013E42266;46;29;5;3;4;5;29;8;0;0;4;0;5;29;10;5;0;0;0;0;0;0
12959;100mN30013E42267;96;66;14;8;7;0;66;12;3;8;4;3;0;66;20;6;3;0;0;0;0;0
12960;100mN30013E42268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12961;100mN30013E42269;89;63;11;3;0;11;63;9;0;5;0;0;11;63;20;4;3;0;0;0;0;0
12962;100mN30013E42270;53;12;15;8;6;12;12;18;0;5;6;0;12;12;23;10;4;3;0;0;0;0
12963;100mN30013E42271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12964;100mN30013E42272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12965;100mN30013E42273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12966;100mN30013E42274;10;5;3;0;0;0;5;3;0;0;0;0;0;5;4;0;0;0;0;0;0;0
12967;100mN30013E42275;113;56;32;13;4;8;56;27;0;18;3;3;8;56;37;13;5;0;0;0;0;0
12968;100mN30013E42276;65;41;12;6;3;4;41;16;0;3;3;0;4;41;18;3;3;0;0;0;0;0
12969;100mN30013E42277;153;105;17;14;3;14;105;24;0;7;0;3;14;105;25;11;5;6;0;0;0;0
12970;100mN30013E42278;11;7;3;0;0;0;7;0;0;3;0;0;0;7;3;0;0;0;0;0;0;0
12971;100mN30013E42279;20;10;3;6;0;0;10;6;0;3;0;0;0;10;3;5;0;0;0;0;0;0
12972;100mN30013E42280;79;40;12;17;6;4;40;25;0;4;6;0;4;40;18;13;7;0;0;0;0;0
12973;100mN30013E42281;47;25;7;8;4;3;25;13;0;3;3;0;3;25;11;8;3;0;0;0;0;0
12974;100mN30013E42282;32;19;10;3;0;0;19;10;0;3;0;0;0;19;11;0;0;0;0;0;0;0
12975;100mN30013E42283;30;13;10;6;0;0;13;6;0;10;0;0;0;13;9;6;3;0;0;0;0;0
12976;100mN30013E42284;73;35;10;16;7;5;35;20;0;6;6;0;5;35;18;8;9;0;3;0;0;0
12977;100mN30013E42285;131;72;21;20;6;12;72;32;0;9;6;0;12;72;33;17;5;3;0;0;0;0
12978;100mN30013E42286;109;67;15;14;7;6;67;24;0;4;7;0;6;67;24;8;9;0;0;0;0;0
12979;100mN30013E42287;130;68;31;11;11;9;68;38;0;4;11;0;9;68;43;10;8;0;0;0;0;0
12980;100mN30013E42288;89;48;20;11;5;5;48;21;0;10;5;0;5;48;26;7;3;3;3;0;0;0
12981;100mN30013E42289;106;57;22;13;9;5;57;28;0;7;6;3;5;57;34;7;5;3;0;0;0;0
12982;100mN30013E42290;33;12;8;10;0;3;12;14;0;4;0;0;3;12;11;5;4;0;0;0;0;0
12983;100mN30013E42291;7;3;3;3;0;0;3;4;0;0;0;0;0;3;3;3;0;0;0;0;0;0
12984;100mN30013E42292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12985;100mN30013E42293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12986;100mN30013E42294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12987;100mN30013E42295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12988;100mN30013E42296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12989;100mN30013E42297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12990;100mN30013E42298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12991;100mN30013E42299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12992;100mN30013E42300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12993;100mN30013E42301;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
12994;100mN30013E42302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12995;100mN30013E42303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12996;100mN30013E42304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12997;100mN30013E42305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12998;100mN30013E42306;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12999;100mN30013E42307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13000;100mN30013E42308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13001;100mN30013E42309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13002;100mN30013E42310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13003;100mN30013E42311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13004;100mN30013E42312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13005;100mN30013E42313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13006;100mN30013E42314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13007;100mN30013E42315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13008;100mN30013E42316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13009;100mN30013E42317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13010;100mN30013E42318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13011;100mN30013E42319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13012;100mN30013E42320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13013;100mN30013E42321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13014;100mN30013E42322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13015;100mN30013E42323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13016;100mN30013E42324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13017;100mN30013E42325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13018;100mN30013E42326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13019;100mN30013E42327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13020;100mN30013E42328;48;15;12;13;5;3;15;21;0;4;5;0;3;15;15;8;6;4;0;0;0;0
13021;100mN30013E42329;100;69;16;6;6;3;69;21;0;0;3;3;3;69;21;7;3;0;0;0;0;0
13022;100mN30013E42330;71;27;12;21;10;0;27;28;0;5;9;0;0;27;16;13;6;6;3;0;0;0
13023;100mN30013E42331;72;25;14;23;8;3;25;31;0;6;8;0;3;25;19;11;11;5;0;0;0;0
13024;100mN30013E42332;84;29;17;22;15;0;29;31;0;8;12;3;0;29;27;11;12;3;3;0;0;0
13025;100mN30013E42333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13026;100mN30013E42334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13027;100mN30013E42335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13028;100mN30013E42336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13029;100mN30014E42142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13030;100mN30014E42143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13031;100mN30014E42144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13032;100mN30014E42145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13033;100mN30014E42146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13034;100mN30014E42147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13035;100mN30014E42148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13036;100mN30014E42149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13037;100mN30014E42150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13038;100mN30014E42151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13039;100mN30014E42152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13040;100mN30014E42153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13041;100mN30014E42154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13042;100mN30014E42155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13043;100mN30014E42156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13044;100mN30014E42157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13045;100mN30014E42158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13046;100mN30014E42159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13047;100mN30014E42161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13048;100mN30014E42162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13049;100mN30014E42163;100;59;15;17;6;3;59;28;0;4;4;3;3;59;21;12;5;3;0;0;0;0
13050;100mN30014E42164;44;14;10;13;4;3;14;21;0;3;4;0;3;14;12;7;6;3;3;0;0;0
13051;100mN30014E42165;12;7;4;0;0;0;7;3;0;3;0;0;0;7;4;0;0;0;0;0;0;0
13052;100mN30014E42166;19;5;6;7;0;0;5;10;0;3;0;0;0;5;7;4;3;0;0;0;0;0
13053;100mN30014E42167;19;3;3;14;0;0;3;14;0;3;0;0;0;3;3;4;5;4;0;0;0;0
13054;100mN30014E42168;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13055;100mN30014E42169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13056;100mN30014E42170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13057;100mN30014E42171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13058;100mN30014E42172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13059;100mN30014E42173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13060;100mN30014E42174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13061;100mN30014E42175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13062;100mN30014E42176;12;3;0;3;4;0;3;3;0;0;3;0;0;3;4;3;3;0;0;0;0;0
13063;100mN30014E42177;28;8;11;7;0;0;8;18;0;0;0;0;0;8;12;4;3;0;0;0;0;0
13064;100mN30014E42178;90;55;9;18;5;3;55;24;0;3;5;0;3;55;13;10;5;5;3;0;0;0
13065;100mN30014E42179;15;5;4;6;0;0;5;10;0;0;0;0;0;5;3;3;4;0;0;0;0;0
13066;100mN30014E42180;10;6;3;0;0;0;6;3;0;0;0;0;0;6;0;0;0;3;0;0;0;0
13067;100mN30014E42181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13068;100mN30014E42182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13069;100mN30014E42183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13070;100mN30014E42184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13071;100mN30014E42185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13072;100mN30014E42186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13073;100mN30014E42187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13074;100mN30014E42188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13075;100mN30014E42189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
